gene,p_val,logFC,p_val_adj
PDLIM4,0.6682208109017926,-1.3023233,1.0
IARS2,0.8715826203846851,-1.3020147,1.0
LPP,0.9161425146659531,-1.3010164,1.0
EFHC2,0.5832008643039533,-1.2996361,1.0
ZMYND10,0.5431637029208327,-1.2985389,1.0
DYDC2,0.6414542537895322,-1.2974156,1.0
CAPN3,0.7975173260963252,-1.2967528,1.0
HSPG2,0.8135884383164926,-1.2962036,1.0
SPACA9,0.708612948833105,-1.2837957,1.0
EBNA1BP2,0.7883717527607821,-1.2810022,1.0
COA3,0.716352043859567,-1.2691468,1.0
CCDC187,0.7009038201214309,-1.2687002,1.0
TNFRSF19,0.716352043859567,-1.2679441,1.0
PIFO,0.5045445014444296,-1.2611443,1.0
TTLL9,0.709716715875409,-1.258385,1.0
GFM2,0.7386223973376923,-1.2542472,1.0
TSPAN14,0.8158909028802555,-1.2541422,1.0
LRCH4,0.6109808291950204,-1.2528907,1.0
GATA2,0.7588555894876285,-1.2523613,1.0
CPEB4,0.9302758018250867,-1.2477233,1.0
ZBBX,0.4960590963461632,-1.2426116,1.0
SBNO2,0.6899441700250316,-1.241093,1.0
AK8,0.7075097933636347,-1.2390261,1.0
ALDH1A1,0.46108702980956096,-1.2372457,1.0
GNG12,0.7838097961264193,-1.2285814,1.0
SORBS1,0.7724376840996374,-1.2235686,1.0
CNTRL,0.6489039472853367,-1.2137207,1.0
AK7,0.6193232029834956,-1.2136668,1.0
FOCAD,0.7498417298283708,-1.2126356,1.0
ELMSAN1,0.786089856401599,-1.2115624,1.0
MAP3K19,0.7031033288760946,-1.2018178,1.0
LAMTOR4,0.8228077634346781,-1.1974627,1.0
VPS45,0.9184963446305552,-1.1887017,1.0
USP47,0.9232061275971317,-1.1869495,1.0
ZNF428,0.7769808172140459,-1.1850361,1.0
MON2,0.8575885166783824,-1.1830313,1.0
MRC2,0.7588555894876285,-1.1795539,1.0
FYB2,0.7296867007672436,-1.1755389,1.0
TMEM68,0.6768781005605954,-1.1743073,1.0
SURF4,0.786089856401599,-1.1739413,1.0
MICA,0.8973400513432909,-1.1705235,1.0
CAVIN2,0.9444311128618775,-1.169529,1.0
SRSF11,0.9751552586453553,-1.1652347,1.0
NWD1,0.7274584455079272,-1.1638256,1.0
PLEKHB1,0.6943203858284206,-1.156797,1.0
C2orf68,0.8135884383164926,-1.1522276,1.0
